96.4645	-3.53553
96.5352	-3.46482
96.6059	-3.39411
96.6766	-3.3234
96.7473	-3.25269
96.818	-3.18198
96.8887	-3.11127
96.9594	-3.04056
97.0302	-2.96985
97.1009	-2.89914
97.1716	-2.82843
97.2423	-2.75772
97.313	-2.68701
97.3837	-2.6163
97.4544	-2.54558
97.5251	-2.47487
97.5958	-2.40416
97.6665	-2.33345
97.7373	-2.26274
97.808	-2.19203
97.8787	-2.12132
97.9494	-2.05061
98.0201	-1.9799
98.0908	-1.90919
98.1615	-1.83848
98.2322	-1.76777
98.3029	-1.69706
98.3737	-1.62635
98.4444	-1.55563
98.5151	-1.48492
98.5858	-1.41421
98.6565	-1.3435
98.7272	-1.27279
98.7979	-1.20208
98.8686	-1.13137
98.9393	-1.06066
99.0101	-0.989949
99.0808	-0.919239
99.1515	-0.848528
99.2222	-0.777817
99.2929	-0.707107
99.3636	-0.636396
99.4343	-0.565685
99.505	-0.494975
99.5757	-0.424264
99.6464	-0.353553
99.7172	-0.282843
99.7879	-0.212132
99.8586	-0.141421
99.9293	-0.0707107
100	1.7053e-13
100.071	0.0707107
100.141	0.141421
100.212	0.212132
100.283	0.282843
100.354	0.353553
100.424	0.424264
100.495	0.494975
100.566	0.565685
100.636	0.636396
100.707	0.707107
100.778	0.777817
100.849	0.848528
100.919	0.919239
100.99	0.989949
101.061	1.06066
101.131	1.13137
101.202	1.20208
101.273	1.27279
101.344	1.3435
101.414	1.41421
101.485	1.48492
101.556	1.55563
101.626	1.62635
101.697	1.69706
101.768	1.76777
101.838	1.83848
101.909	1.90919
101.98	1.9799
102.051	2.05061
102.121	2.12132
102.192	2.19203
102.263	2.26274
102.333	2.33345
102.404	2.40416
102.475	2.47487
102.546	2.54558
102.616	2.6163
102.687	2.68701
102.758	2.75772
102.828	2.82843
102.899	2.89914
102.97	2.96985
103.041	3.04056
103.111	3.11127
103.182	3.18198
103.253	3.25269
103.323	3.3234
103.394	3.39411
103.465	3.46482
