0.00766044	-0.00642788	
0.0153209	-0.0128558	
0.0229813	-0.0192836	
0.0306418	-0.0257115	
0.0383022	-0.0321394	
0.0459627	-0.0385673	
0.0536231	-0.0449951	
0.0612836	-0.051423	
0.068944	-0.0578509	
0.0766044	-0.0642788	
0.0842649	-0.0707066	
0.0919253	-0.0771345	
0.0995858	-0.0835624	
0.107246	-0.0899903	
0.114907	-0.0964181	
0.122567	-0.102846	
0.130228	-0.109274	
0.137888	-0.115702	
0.145548	-0.12213	
0.153209	-0.128558	
0.160869	-0.134985	
0.16853	-0.141413	
0.17619	-0.147841	
0.183851	-0.154269	
0.191511	-0.160697	
0.199172	-0.167125	
0.206832	-0.173553	
0.214492	-0.179981	
0.222153	-0.186408	
0.229813	-0.192836	
0.237474	-0.199264	
0.245134	-0.205692	
0.252795	-0.21212	
0.260455	-0.218548	
0.268116	-0.224976	
0.275776	-0.231404	
0.283436	-0.237831	
0.291097	-0.244259	
0.298757	-0.250687	
0.306418	-0.257115	
0.314078	-0.263543	
0.321739	-0.269971	
0.329399	-0.276399	
0.33706	-0.282827	
0.34472	-0.289254	
0.35238	-0.295682	
0.360041	-0.30211	
0.367701	-0.308538	
0.375362	-0.314966	
0.383022	-0.321394	
0.390683	-0.327822	
0.398343	-0.33425	
0.406004	-0.340677	
0.413664	-0.347105	
0.421324	-0.353533	
0.428985	-0.359961	
0.436645	-0.366389	
0.444306	-0.372817	
0.451966	-0.379245	
0.459627	-0.385673	
0.467287	-0.3921	
0.474948	-0.398528	
0.482608	-0.404956	
0.490268	-0.411384	
0.497929	-0.417812	
0.505589	-0.42424	
0.51325	-0.430668	
0.52091	-0.437096	
0.528571	-0.443523	
0.536231	-0.449951	
0.543892	-0.456379	
0.551552	-0.462807	
0.559212	-0.469235	
0.566873	-0.475663	
0.574533	-0.482091	
0.582194	-0.488519	
0.589854	-0.494946	
0.597515	-0.501374	
0.605175	-0.507802	
0.612836	-0.51423	
0.620496	-0.520658	
0.628156	-0.527086	
0.635817	-0.533514	
0.643477	-0.539942	
0.651138	-0.546369	
0.658798	-0.552797	
0.666459	-0.559225	
0.674119	-0.565653	
0.68178	-0.572081	
0.68944	-0.578509	
0.6971	-0.584937	
0.704761	-0.591365	
0.712421	-0.597792	
0.720082	-0.60422	
0.727742	-0.610648	
0.735403	-0.617076	
0.743063	-0.623504	
0.750724	-0.629932	
0.758384	-0.63636	
0.766044	-0.642788	
0.773705	-0.649215	
0.781365	-0.655643	
0.789026	-0.662071	
0.796686	-0.668499	
0.804347	-0.674927	
0.812007	-0.681355	
0.819668	-0.687783	
0.827328	-0.694211	
0.834988	-0.700638	
0.842649	-0.707066	
0.850309	-0.713494	
0.85797	-0.719922	
0.86563	-0.72635	
0.873291	-0.732778	
0.880951	-0.739206	
0.888612	-0.745634	
0.896272	-0.752062	
0.903932	-0.758489	
0.911593	-0.764917	
0.919253	-0.771345	
0.926914	-0.777773	
0.934574	-0.784201	
0.942235	-0.790629	
0.949895	-0.797057	
0.957556	-0.803485	
0.965216	-0.809912	
0.972876	-0.81634	
0.980537	-0.822768	
0.988197	-0.829196	
0.995858	-0.835624	
1.00352	-0.842052	
1.01118	-0.84848	
1.01884	-0.854908	
1.0265	-0.861335	
1.03416	-0.867763	
1.04182	-0.874191	
1.04948	-0.880619	
1.05714	-0.887047	
1.0648	-0.893475	
1.07246	-0.899903	
1.08012	-0.906331	
1.08778	-0.912758	
1.09544	-0.919186	
1.1031	-0.925614	
1.11076	-0.932042	
1.11842	-0.93847	
1.12609	-0.944898	
1.13375	-0.951326	
1.14141	-0.957754	
1.14907	-0.964181	
1.15673	-0.970609	
1.16439	-0.977037	
1.17205	-0.983465	
1.17971	-0.989893	
1.18737	-0.996321	
1.19503	-1.00275	
1.20269	-1.00918	
1.21035	-1.0156	
1.21801	-1.02203	
1.22567	-1.02846	
1.23333	-1.03489	
1.24099	-1.04132	
1.24865	-1.04774	
1.25631	-1.05417	
1.26397	-1.0606	
1.27163	-1.06703	
1.27929	-1.07346	
1.28695	-1.07988	
1.29462	-1.08631	
1.30228	-1.09274	
1.30994	-1.09917	
1.3176	-1.10559	
1.32526	-1.11202	
1.33292	-1.11845	
1.34058	-1.12488	
1.34824	-1.13131	
1.3559	-1.13773	
1.36356	-1.14416	
1.37122	-1.15059	
1.37888	-1.15702	
1.38654	-1.16345	
1.3942	-1.16987	
1.40186	-1.1763	
1.40952	-1.18273	
1.41718	-1.18916	
1.42484	-1.19558	
1.4325	-1.20201	
1.44016	-1.20844	
1.44782	-1.21487	
1.45548	-1.2213	
1.46314	-1.22772	
1.47081	-1.23415	
1.47847	-1.24058	
1.48613	-1.24701	
1.49379	-1.25344	
1.50145	-1.25986	
1.50911	-1.26629	
1.51677	-1.27272	
1.52443	-1.27915	
1.53209	-1.28558	
1.53975	-1.292	
1.54741	-1.29843	
1.55507	-1.30486	
1.56273	-1.31129	
1.57039	-1.31771	
1.57805	-1.32414	
1.58571	-1.33057	
1.59337	-1.337	
1.60103	-1.34343	
1.60869	-1.34985	
1.61635	-1.35628	
1.62401	-1.36271	
1.63167	-1.36914	
1.63934	-1.37557	
1.647	-1.38199	
1.65466	-1.38842	
1.66232	-1.39485	
1.66998	-1.40128	
1.67764	-1.4077	
1.6853	-1.41413	
1.69296	-1.42056	
1.70062	-1.42699	
1.70828	-1.43342	
1.71594	-1.43984	
1.7236	-1.44627	
1.73126	-1.4527	
1.73892	-1.45913	
1.74658	-1.46556	
1.75424	-1.47198	
1.7619	-1.47841	
1.76956	-1.48484	
1.77722	-1.49127	
1.78488	-1.4977	
1.79254	-1.50412	
1.8002	-1.51055	
1.80786	-1.51698	
1.81553	-1.52341	
1.82319	-1.52983	
1.83085	-1.53626	
1.83851	-1.54269	
1.84617	-1.54912	
1.85383	-1.55555	
1.86149	-1.56197	
1.86915	-1.5684	
1.87681	-1.57483	
1.88447	-1.58126	
1.89213	-1.58769	
1.89979	-1.59411	
1.90745	-1.60054	
1.91511	-1.60697	
1.92277	-1.6134	
1.93043	-1.61982	
1.93809	-1.62625	
1.94575	-1.63268	
1.95341	-1.63911	
1.96107	-1.64554	
1.96873	-1.65196	
1.97639	-1.65839	
1.98406	-1.66482	
1.99172	-1.67125	
1.99938	-1.67768	
2.00704	-1.6841	
2.0147	-1.69053	
2.02236	-1.69696	
2.03002	-1.70339	
2.03768	-1.70982	
2.04534	-1.71624	
2.053	-1.72267	
2.06066	-1.7291	
2.06832	-1.73553	
2.07598	-1.74195	
2.08364	-1.74838	
2.0913	-1.75481	
2.09896	-1.76124	
2.10662	-1.76767	
2.11428	-1.77409	
2.12194	-1.78052	
2.1296	-1.78695	
2.13726	-1.79338	
2.14492	-1.79981	
2.15258	-1.80623	
2.16025	-1.81266	
2.16791	-1.81909	
2.17557	-1.82552	
2.18323	-1.83194	
