70.795	-73.9073
70.9791	-73.8292
71.1632	-73.751
71.3473	-73.6729
71.5314	-73.5947
71.7155	-73.5166
71.8996	-73.4384
72.0837	-73.3603
72.2678	-73.2821
72.4519	-73.204
72.636	-73.1258
72.8201	-73.0477
73.0042	-72.9696
73.1883	-72.8914
73.3724	-72.8133
73.5565	-72.7351
73.7406	-72.657
73.9247	-72.5788
74.1088	-72.5007
74.2929	-72.4225
74.477	-72.3444
74.6611	-72.2662
74.8452	-72.1881
75.0293	-72.1099
75.2134	-72.0318
75.3975	-71.9537
75.5816	-71.8755
75.7657	-71.7974
75.9498	-71.7192
76.1339	-71.6411
76.318	-71.5629
76.5021	-71.4848
76.6862	-71.4066
76.8703	-71.3285
77.0544	-71.2503
77.2385	-71.1722
77.4226	-71.094
77.6067	-71.0159
77.7908	-70.9378
77.9749	-70.8596
78.159	-70.7815
78.3431	-70.7033
78.5272	-70.6252
78.7113	-70.547
78.8954	-70.4689
79.0795	-70.3907
79.2636	-70.3126
79.4477	-70.2344
79.6318	-70.1563
79.8159	-70.0781
80	-70
80.1841	-69.9219
80.3682	-69.8437
80.5523	-69.7656
80.7364	-69.6874
80.9205	-69.6093
81.1046	-69.5311
81.2887	-69.453
81.4728	-69.3748
81.6569	-69.2967
81.841	-69.2185
82.0251	-69.1404
82.2092	-69.0622
82.3933	-68.9841
82.5774	-68.906
82.7615	-68.8278
82.9456	-68.7497
83.1297	-68.6715
83.3138	-68.5934
83.4979	-68.5152
83.682	-68.4371
83.8661	-68.3589
84.0502	-68.2808
84.2343	-68.2026
84.4184	-68.1245
84.6025	-68.0463
84.7866	-67.9682
84.9707	-67.8901
85.1548	-67.8119
85.3389	-67.7338
85.523	-67.6556
85.7071	-67.5775
85.8912	-67.4993
86.0753	-67.4212
86.2594	-67.343
86.4435	-67.2649
86.6276	-67.1867
86.8117	-67.1086
86.9958	-67.0304
87.1799	-66.9523
87.364	-66.8742
87.5481	-66.796
87.7322	-66.7179
87.9163	-66.6397
88.1004	-66.5616
88.2845	-66.4834
88.4686	-66.4053
88.6527	-66.3271
88.8368	-66.249
89.0209	-66.1708
